id,sku,warehouse,zone,bin,wms,erp,tms,physical,allocated,last_count,vwgl_matstorloc_id,vwgl_matstorloc_valid_from,__operation_type,__timestamp,material,plant,storagelocation,maintenancestatus,deletionflag,fiscalyearofcurrentperiod,currentperiod,physicalinventoryblockingind,freeavailablestock,baseunit,stockintransfer,stockinqualityinspection,totalstockofallrestrbatches,blockedstock,blockedstockreturns,valunrestusestockprevper,stockintransferprevper,stockinqualityinsprevper,restrictedusestockprevper,blockedstockprevper,blockedstockreturnsprevper,dateoflastpostedcount,creationdate,instance,i_product,i_storagelocation,etl_aend_tstamp,sap_anchor,sap_source_id
INV-11191,FL-7895-1190,WH-01,JIS-07,JIS-07-14-1,589,589,589,589,26,2026-07-20 07:15:34+00:00,,,,,FL-7895-1190,1400,F759,DL,,2024,06,,589,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11192,CH-8697-1191,WH-02,B-07,B-07-17-2,148,148,148,148,12,2026-07-20 03:57:34+00:00,,,,,CH-8697-1191,1400,XN50,DL,,2024,01,,148,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11193,EL-5497-1192,WH-01,B-07,B-07-07-3,647,647,647,647,50,2026-07-19 18:16:34+00:00,,,,,EL-5497-1192,1400,FAM5,DL,,2024,12,,647,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11194,FL-7031-1193,WH-01,A-12,A-12-18-1,456,456,456,456,28,2026-07-19 20:41:34+00:00,,,,,FL-7031-1193,1400,XNM3,DL,,2023,11,,456,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11195,FL-8169-1194,WH-02,B-07,B-07-09-2,509,509,509,509,14,2026-07-20 02:39:34+00:00,,,,,FL-8169-1194,1400,FAM3,DL,,2024,01,,509,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11196,IN-1771-1195,WH-01,Q-04,Q-04-09-3,569,569,569,569,19,2026-07-19 20:53:34+00:00,,,,,IN-1771-1195,1400,FAM1,DL,,2024,11,,569,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11197,FL-5201-1196,WH-02,JIS-07,JIS-07-16-1,459,459,459,459,34,2026-07-19 22:06:34+00:00,,,,,FL-5201-1196,1400,W0M6,DL,,2023,07,,459,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11198,PO-7938-1197,WH-01,JIS-07,JIS-07-09-2,203,203,203,203,50,2026-07-20 02:08:34+00:00,,,,,PO-7938-1197,1400,FAM6,DL,,2023,02,,203,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11199,CH-9999-1198,WH-02,B-07,B-07-03-3,142,142,142,142,8,2026-07-19 20:10:34+00:00,,,,,CH-9999-1198,1400,S0M2,DL,,2022,11,,142,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11200,EL-2046-1199,WH-01,HZ-02,HZ-02-14-1,545,545,545,545,74,2026-07-19 22:19:34+00:00,,,,,EL-2046-1199,1400,F6M1,DL,,2026,04,,545,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11201,CH-9938-1200,WH-01,JIS-07,JIS-07-15-2,238,238,238,238,40,2026-07-20 01:39:34+00:00,,,,,CH-9938-1200,1400,S0M6,DL,,2024,06,,238,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11202,CH-3161-1201,WH-01,A-12,A-12-03-3,647,647,647,647,36,2026-07-19 19:15:34+00:00,,,,,CH-3161-1201,1400,S0M3,DL,,2024,11,,647,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11203,FL-4841-1202,WH-02,B-07,B-07-04-1,381,381,381,381,49,2026-07-20 04:02:34+00:00,,,,,FL-4841-1202,1400,FAM3,DL,,2024,10,,381,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11204,PO-5219-1203,WH-01,A-12,A-12-08-2,759,759,759,759,49,2026-07-19 23:56:34+00:00,,,,,PO-5219-1203,1400,S1M1,DL,,2024,04,,759,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11205,EL-8427-1204,WH-02,JIS-07,JIS-07-17-3,667,667,667,667,75,2026-07-20 03:53:34+00:00,,,,,EL-8427-1204,1400,FAM3,DL,,2025,05,,667,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11206,IN-2420-1205,WH-01,A-12,A-12-13-1,353,353,353,353,61,2026-07-19 19:10:34+00:00,,,,,IN-2420-1205,1400,XNRV,DL,,2024,09,,353,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11207,PO-6310-1206,WH-02,Q-04,Q-04-01-2,724,724,724,724,39,2026-07-20 06:52:34+00:00,,,,,PO-6310-1206,1400,F1M1,DL,,2023,10,,724,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11208,FL-2081-1207,WH-01,A-12,A-12-15-3,705,705,705,705,34,2026-07-19 21:21:34+00:00,,,,,FL-2081-1207,1400,FAM5,DL,,2026,03,,705,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11209,FL-3615-1208,WH-01,JIS-07,JIS-07-08-1,347,347,347,347,70,2026-07-20 02:07:34+00:00,,,,,FL-3615-1208,1400,F3M1,DL,,2023,05,,347,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11210,FL-3639-1209,WH-02,JIS-07,JIS-07-01-2,259,259,259,259,33,2026-07-20 03:47:34+00:00,,,,,FL-3639-1209,1400,F4M1,DL,,2026,07,,259,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11211,CH-6703-1210,WH-02,HZ-02,HZ-02-09-3,589,589,589,589,17,2026-07-20 07:34:34+00:00,,,,,CH-6703-1210,1400,F6M1,DL,,2023,04,,589,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11212,EL-2008-1211,WH-01,Q-04,Q-04-17-1,367,367,367,367,12,2026-07-19 23:08:34+00:00,,,,,EL-2008-1211,1400,S4M1,DL,,2025,08,,367,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11213,FL-9011-1212,WH-01,B-07,B-07-10-2,161,161,161,161,9,2026-07-20 02:06:34+00:00,,,,,FL-9011-1212,1400,F3M1,DL,,2024,02,,161,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11214,IN-8935-1213,WH-02,HZ-02,HZ-02-10-3,355,355,355,355,57,2026-07-20 06:01:34+00:00,,,,,IN-8935-1213,1400,F759,DL,,2025,10,,355,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11215,PO-3315-1214,WH-01,B-07,B-07-05-1,628,628,628,628,21,2026-07-19 23:16:34+00:00,,,,,PO-3315-1214,1400,XZM1,DL,,2024,12,,628,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11216,EL-3612-1215,WH-01,JIS-07,JIS-07-03-2,331,331,331,331,14,2026-07-19 22:57:34+00:00,,,,,EL-3612-1215,1400,W0M1,DL,,2022,07,,331,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11217,FL-2023-1216,WH-02,Q-04,Q-04-14-3,242,242,242,242,56,2026-07-19 22:33:34+00:00,,,,,FL-2023-1216,1400,XNRV,DL,,2024,12,,242,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11218,EL-9915-1217,WH-01,Q-04,Q-04-06-1,227,227,227,227,34,2026-07-20 00:00:34+00:00,,,,,EL-9915-1217,1400,S0M6,DL,,2025,10,,227,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11219,IN-8758-1218,WH-01,A-12,A-12-11-2,720,720,720,720,73,2026-07-19 20:00:34+00:00,,,,,IN-8758-1218,1400,XN38,DL,,2024,08,,720,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11220,FL-7020-1219,WH-02,A-12,A-12-08-3,608,608,608,608,56,2026-07-19 19:39:34+00:00,,,,,FL-7020-1219,1400,W0M1,DL,,2023,07,,608,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11221,FL-8265-1220,WH-01,HZ-02,HZ-02-15-1,502,502,502,502,58,2026-07-20 04:31:34+00:00,,,,,FL-8265-1220,1400,S0M2,DL,,2025,11,,502,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11222,EL-8068-1221,WH-02,B-07,B-07-15-2,300,300,300,300,69,2026-07-20 01:23:34+00:00,,,,,EL-8068-1221,1400,F773,DL,,2025,01,,300,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11223,CH-4814-1222,WH-02,JIS-07,JIS-07-14-3,141,141,141,141,9,2026-07-19 22:22:34+00:00,,,,,CH-4814-1222,1400,FBM1,DL,,2023,05,,141,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11224,IN-2366-1223,WH-02,Q-04,Q-04-04-1,590,590,590,590,13,2026-07-20 01:31:34+00:00,,,,,IN-2366-1223,1400,XN12,DL,,2023,02,,590,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11225,CH-4283-1224,WH-01,B-07,B-07-08-2,563,563,563,563,19,2026-07-20 05:00:34+00:00,,,,,CH-4283-1224,1400,D0M1,DL,,2024,11,,563,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11226,IN-5590-1225,WH-01,HZ-02,HZ-02-08-3,434,434,434,434,74,2026-07-19 20:43:34+00:00,,,,,IN-5590-1225,1400,FBM1,DL,,2023,08,,434,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11227,FL-6464-1226,WH-02,HZ-02,HZ-02-17-1,115,115,115,115,4,2026-07-20 07:17:34+00:00,,,,,FL-6464-1226,1400,S0M1,DL,,2024,02,,115,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11228,FL-4931-1227,WH-02,B-07,B-07-15-2,491,491,491,491,53,2026-07-20 02:25:34+00:00,,,,,FL-4931-1227,1400,XNQA,DL,,2023,11,,491,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11229,EL-4773-1228,WH-02,JIS-07,JIS-07-16-3,62,62,62,62,3,2026-07-20 03:22:34+00:00,,,,,EL-4773-1228,1400,F761,DL,,2024,05,,62,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11230,FL-3687-1229,WH-01,B-07,B-07-18-1,732,732,732,732,34,2026-07-20 05:45:34+00:00,,,,,FL-3687-1229,1400,FAM1,DL,,2023,11,,732,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11231,CH-9716-1230,WH-02,Q-04,Q-04-07-2,609,609,609,609,71,2026-07-19 21:12:34+00:00,,,,,CH-9716-1230,1400,SAM1,DL,,2024,02,,609,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11232,PO-7877-1231,WH-01,JIS-07,JIS-07-04-3,654,654,654,654,42,2026-07-20 00:22:34+00:00,,,,,PO-7877-1231,1400,F761,DL,,2026,03,,654,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11233,CH-9862-1232,WH-02,JIS-07,JIS-07-04-1,658,658,658,658,8,2026-07-19 17:26:34+00:00,,,,,CH-9862-1232,1400,S4M1,DL,,2022,11,,658,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11234,PO-3602-1233,WH-01,A-12,A-12-05-2,687,687,687,687,79,2026-07-20 01:38:34+00:00,,,,,PO-3602-1233,1400,FAM1,DL,,2026,06,,687,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11235,FL-2748-1234,WH-01,HZ-02,HZ-02-04-3,383,383,383,383,7,2026-07-20 03:55:34+00:00,,,,,FL-2748-1234,1400,XN93,DL,,2026,12,,383,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11236,EL-1504-1235,WH-02,Q-04,Q-04-07-1,454,454,454,454,71,2026-07-20 03:48:34+00:00,,,,,EL-1504-1235,1400,S1M1,DL,,2026,03,,454,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11237,PO-3087-1236,WH-01,A-12,A-12-14-2,304,304,304,304,49,2026-07-20 02:42:34+00:00,,,,,PO-3087-1236,1400,F6M1,DL,,2024,04,,304,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11238,CH-8675-1237,WH-01,Q-04,Q-04-15-3,439,439,439,439,32,2026-07-20 03:03:34+00:00,,,,,CH-8675-1237,1400,BN99,DL,,2026,01,,439,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11239,IN-6579-1238,WH-01,JIS-07,JIS-07-16-1,432,432,432,432,26,2026-07-20 00:20:34+00:00,,,,,IN-6579-1238,1400,F773,DL,,2026,03,,432,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11240,PO-5930-1239,WH-02,Q-04,Q-04-07-2,85,85,85,85,18,2026-07-19 20:28:34+00:00,,,,,PO-5930-1239,1400,XNRI,DL,,2026,09,,85,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11241,EL-6277-1240,WH-02,B-07,B-07-02-3,362,362,362,362,43,2026-07-20 03:58:34+00:00,,,,,EL-6277-1240,1400,WAM1,DL,,2026,09,,362,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11242,EL-3784-1241,WH-02,HZ-02,HZ-02-15-1,758,758,758,758,66,2026-07-20 01:03:34+00:00,,,,,EL-3784-1241,1400,F4M1,DL,,2024,03,,758,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11243,IN-4276-1242,WH-01,JIS-07,JIS-07-09-2,279,279,279,279,32,2026-07-19 17:52:34+00:00,,,,,IN-4276-1242,1400,XNM2,DL,,2025,04,,279,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11244,FL-2773-1243,WH-01,JIS-07,JIS-07-06-3,753,753,753,753,38,2026-07-19 21:23:34+00:00,,,,,FL-2773-1243,1400,S0M3,DL,,2026,07,,753,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11245,PO-1959-1244,WH-01,JIS-07,JIS-07-02-1,677,677,677,677,31,2026-07-20 03:37:34+00:00,,,,,PO-1959-1244,1400,XNM2,DL,,2026,04,,677,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11246,PO-5573-1245,WH-02,A-12,A-12-13-2,145,145,145,145,6,2026-07-19 23:59:34+00:00,,,,,PO-5573-1245,1400,W0M6,DL,,2023,06,,145,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11247,PO-5625-1246,WH-01,A-12,A-12-18-3,511,511,511,511,71,2026-07-20 03:20:34+00:00,,,,,PO-5625-1246,1400,FAM5,DL,,2025,02,,511,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11248,EL-8646-1247,WH-02,Q-04,Q-04-06-1,388,388,388,388,61,2026-07-19 17:29:34+00:00,,,,,EL-8646-1247,1400,F230,DL,,2026,09,,388,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11249,EL-3448-1248,WH-02,B-07,B-07-13-2,63,63,63,63,10,2026-07-19 21:14:34+00:00,,,,,EL-3448-1248,1400,F759,DL,,2022,12,,63,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11250,IN-9986-1249,WH-02,JIS-07,JIS-07-16-3,76,76,76,76,18,2026-07-20 02:10:34+00:00,,,,,IN-9986-1249,1400,XNM2,DL,,2023,12,,76,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11251,IN-9955-1250,WH-02,B-07,B-07-08-1,625,625,625,625,36,2026-07-20 07:29:34+00:00,,,,,IN-9955-1250,1400,XNM1,DL,,2023,05,,625,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11252,IN-7551-1251,WH-01,B-07,B-07-11-2,55,55,55,55,13,2026-07-19 22:59:34+00:00,,,,,IN-7551-1251,1400,WAM1,DL,,2026,06,,55,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11253,CH-5675-1252,WH-02,A-12,A-12-05-3,573,573,573,573,38,2026-07-20 04:50:34+00:00,,,,,CH-5675-1252,1400,XN93,DL,,2024,01,,573,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11254,PO-6783-1253,WH-02,B-07,B-07-08-1,722,722,722,722,49,2026-07-19 23:57:34+00:00,,,,,PO-6783-1253,1400,XNRI,DL,,2025,07,,722,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11255,FL-2179-1254,WH-02,B-07,B-07-13-2,366,366,366,366,2,2026-07-19 22:07:34+00:00,,,,,FL-2179-1254,1400,S0M3,DL,,2024,07,,366,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11256,PO-3008-1255,WH-01,A-12,A-12-10-3,657,657,657,657,32,2026-07-19 18:06:34+00:00,,,,,PO-3008-1255,1400,W0M6,DL,,2026,08,,657,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11257,CH-9371-1256,WH-01,HZ-02,HZ-02-12-1,420,420,420,420,67,2026-07-20 05:26:34+00:00,,,,,CH-9371-1256,1400,FBM1,DL,,2025,01,,420,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11258,PO-1190-1257,WH-01,JIS-07,JIS-07-11-2,747,747,747,747,30,2026-07-19 22:29:34+00:00,,,,,PO-1190-1257,1400,XN12,DL,,2023,09,,747,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11259,EL-6323-1258,WH-02,B-07,B-07-16-3,533,533,533,533,55,2026-07-20 00:11:34+00:00,,,,,EL-6323-1258,1400,F759,DL,,2023,06,,533,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11260,IN-6774-1259,WH-01,JIS-07,JIS-07-07-1,156,156,156,156,4,2026-07-19 20:08:34+00:00,,,,,IN-6774-1259,1400,F3M1,DL,,2024,08,,156,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11261,FL-8952-1260,WH-01,JIS-07,JIS-07-08-2,271,271,271,271,42,2026-07-20 06:07:34+00:00,,,,,FL-8952-1260,1400,XN12,DL,,2025,06,,271,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11262,PO-6516-1261,WH-02,JIS-07,JIS-07-11-3,114,114,114,114,20,2026-07-20 01:07:34+00:00,,,,,PO-6516-1261,1400,FAM4,DL,,2026,04,,114,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11263,IN-1853-1262,WH-02,B-07,B-07-01-1,476,476,476,476,1,2026-07-19 23:44:34+00:00,,,,,IN-1853-1262,1400,F4M1,DL,,2026,02,,476,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11264,PO-8539-1263,WH-02,Q-04,Q-04-15-2,65,65,65,65,12,2026-07-19 20:46:34+00:00,,,,,PO-8539-1263,1400,F4M1,DL,,2026,02,,65,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11265,FL-8645-1264,WH-01,B-07,B-07-16-3,89,89,89,89,13,2026-07-19 20:57:34+00:00,,,,,FL-8645-1264,1400,S0M6,DL,,2023,01,,89,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11266,FL-3580-1265,WH-02,A-12,A-12-04-1,413,413,413,413,7,2026-07-19 22:02:34+00:00,,,,,FL-3580-1265,1400,FAM1,DL,,2026,08,,413,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11267,IN-7254-1266,WH-01,A-12,A-12-17-2,217,217,217,217,42,2026-07-20 06:40:34+00:00,,,,,IN-7254-1266,1400,W0M6,DL,,2025,10,,217,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11268,IN-3014-1267,WH-01,HZ-02,HZ-02-10-3,171,171,171,171,9,2026-07-20 00:30:34+00:00,,,,,IN-3014-1267,1400,W0M3,DL,,2022,07,,171,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11269,IN-8522-1268,WH-01,JIS-07,JIS-07-16-1,214,214,214,214,39,2026-07-19 18:12:34+00:00,,,,,IN-8522-1268,1400,WAM1,DL,,2025,04,,214,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11270,CH-1347-1269,WH-01,Q-04,Q-04-10-2,170,170,170,170,31,2026-07-19 21:32:34+00:00,,,,,CH-1347-1269,1400,FAM1,DL,,2023,04,,170,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11271,FL-2950-1270,WH-01,A-12,A-12-11-3,215,215,215,215,3,2026-07-19 18:27:34+00:00,,,,,FL-2950-1270,1400,XZM1,DL,,2022,04,,215,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11272,PO-8945-1271,WH-02,JIS-07,JIS-07-04-1,109,109,109,109,19,2026-07-20 00:47:34+00:00,,,,,PO-8945-1271,1400,XN12,DL,,2025,07,,109,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11273,EL-8093-1272,WH-02,Q-04,Q-04-06-2,565,565,565,565,52,2026-07-20 03:31:34+00:00,,,,,EL-8093-1272,1400,XZM1,DL,,2024,10,,565,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11274,PO-9496-1273,WH-01,Q-04,Q-04-01-3,547,547,547,547,36,2026-07-19 19:11:34+00:00,,,,,PO-9496-1273,1400,XN50,DL,,2025,10,,547,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11275,EL-6076-1274,WH-02,Q-04,Q-04-15-1,157,157,157,157,34,2026-07-19 21:50:34+00:00,,,,,EL-6076-1274,1400,XNRV,DL,,2024,01,,157,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11276,PO-5219-1275,WH-01,B-07,B-07-03-2,642,642,642,642,16,2026-07-20 03:16:34+00:00,,,,,PO-5219-1275,1400,FAM1,DL,,2024,04,,642,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11277,PO-5982-1276,WH-02,JIS-07,JIS-07-01-3,182,182,182,182,22,2026-07-19 23:52:34+00:00,,,,,PO-5982-1276,1400,XNM2,DL,,2025,08,,182,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11278,IN-3705-1277,WH-02,B-07,B-07-01-1,584,584,584,584,15,2026-07-19 23:29:34+00:00,,,,,IN-3705-1277,1400,BN03,DL,,2025,12,,584,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11279,FL-9236-1278,WH-01,A-12,A-12-03-2,590,590,590,590,50,2026-07-19 23:33:34+00:00,,,,,FL-9236-1278,1400,S0M3,DL,,2024,03,,590,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11280,EL-5977-1279,WH-01,JIS-07,JIS-07-10-3,145,145,145,145,13,2026-07-19 20:51:34+00:00,,,,,EL-5977-1279,1400,S0M6,DL,,2023,12,,145,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11281,FL-1508-1280,WH-01,Q-04,Q-04-09-1,680,680,680,680,54,2026-07-20 01:38:34+00:00,,,,,FL-1508-1280,1400,W0M6,DL,,2026,05,,680,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11282,PO-1102-1281,WH-01,HZ-02,HZ-02-04-2,259,259,259,259,35,2026-07-19 21:41:34+00:00,,,,,PO-1102-1281,1400,S0M2,DL,,2024,01,,259,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11283,FL-3890-1282,WH-02,B-07,B-07-14-3,737,737,737,737,56,2026-07-19 21:03:34+00:00,,,,,FL-3890-1282,1400,XN12,DL,,2024,04,,737,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11284,FL-3285-1283,WH-02,A-12,A-12-08-1,158,158,158,158,10,2026-07-19 18:08:34+00:00,,,,,FL-3285-1283,1400,S0M1,DL,,2023,08,,158,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11285,EL-1047-1284,WH-01,HZ-02,HZ-02-02-2,565,565,565,565,61,2026-07-20 04:09:34+00:00,,,,,EL-1047-1284,1400,XNM1,DL,,2026,04,,565,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11286,EL-5318-1285,WH-01,B-07,B-07-04-3,559,559,559,559,44,2026-07-20 03:35:34+00:00,,,,,EL-5318-1285,1400,FR12,DL,,2024,01,,559,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11287,EL-9264-1286,WH-02,HZ-02,HZ-02-07-1,497,497,497,497,26,2026-07-20 01:21:34+00:00,,,,,EL-9264-1286,1400,XNRV,DL,,2026,02,,497,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11288,IN-2634-1287,WH-02,JIS-07,JIS-07-16-2,312,312,312,312,24,2026-07-20 07:10:34+00:00,,,,,IN-2634-1287,1400,FR12,DL,,2024,07,,312,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
INV-11289,EL-6788-1288,WH-02,B-07,B-07-09-3,426,426,426,426,13,2026-07-19 22:49:34+00:00,,,,,EL-6788-1288,1400,XNTS,DL,,2023,12,,426,ST,0,0,0,0,0,0,0,0,0,0,0,00000000,20260720,Kassel,,,,False,
