id,customer,sku,ordered_qty,picked_qty,shipped_qty,promised_at,warehouse,pick_status,priority
ORD-007253,Plant-13,FL-2560-4129,61,54,0,2026-07-26T10:00:52+00:00,WH-02,pending,3
ORD-007254,Plant-35,EL-1572-815,80,17,0,2026-07-24T09:00:52+00:00,WH-01,pending,4
ORD-007255,Plant-47,EL-4953-1461,87,0,0,2026-07-25T22:00:52+00:00,WH-01,completed,6
ORD-007256,Plant-19,CH-9737-4840,51,28,0,2026-07-26T18:00:52+00:00,WH-02,pending,4
ORD-007257,Plant-17,PO-3414-514,17,17,0,2026-07-24T00:00:52+00:00,WH-02,completed,7
ORD-007258,Plant-34,CH-1656-3631,131,48,0,2026-07-24T04:00:52+00:00,WH-02,in_progress,8
ORD-007259,Plant-08,CH-4395-2214,41,11,0,2026-07-24T07:00:52+00:00,WH-02,in_progress,1
ORD-007260,Plant-42,PO-3122-3084,148,78,0,2026-07-22T14:00:52+00:00,WH-01,in_progress,3
ORD-007261,Plant-08,FL-8889-1204,110,1,0,2026-07-26T13:00:52+00:00,WH-01,completed,10
ORD-007262,Plant-37,EL-1093-1588,72,45,0,2026-07-24T21:00:52+00:00,WH-02,in_progress,2
ORD-007263,Plant-26,IN-1188-2376,115,62,0,2026-07-23T23:00:52+00:00,WH-02,completed,9
ORD-007264,Plant-14,PO-2764-3923,23,18,0,2026-07-25T13:00:52+00:00,WH-02,pending,6
ORD-007265,Plant-14,IN-2505-2003,92,71,0,2026-07-20T21:00:52+00:00,WH-01,in_progress,10
ORD-007266,Plant-43,IN-2537-3094,102,27,0,2026-07-23T09:00:52+00:00,WH-01,pending,10
ORD-007267,Plant-27,IN-3838-2410,101,96,0,2026-07-22T09:00:52+00:00,WH-01,pending,4
ORD-007268,Plant-39,PO-1390-720,51,27,0,2026-07-21T21:00:52+00:00,WH-02,in_progress,8
ORD-007269,Plant-46,FL-7590-2484,114,46,0,2026-07-23T19:00:52+00:00,WH-02,pending,3
ORD-007270,Plant-47,PO-7704-2677,90,47,0,2026-07-23T11:00:52+00:00,WH-02,in_progress,6
ORD-007271,Plant-35,CH-9487-687,30,19,0,2026-07-26T01:00:52+00:00,WH-02,pending,3
ORD-007272,Plant-23,FL-8515-3849,87,30,0,2026-07-22T19:00:52+00:00,WH-02,completed,7
ORD-007273,Plant-48,IN-6232-188,71,11,0,2026-07-26T02:00:52+00:00,WH-02,completed,1
ORD-007274,Plant-39,PO-6304-1081,102,40,0,2026-07-24T06:00:52+00:00,WH-02,in_progress,7
ORD-007275,Plant-43,EL-3992-1047,127,117,0,2026-07-23T09:00:52+00:00,WH-02,completed,10
ORD-007276,Plant-07,FL-4244-2491,145,66,0,2026-07-20T05:00:52+00:00,WH-01,in_progress,9
ORD-007277,Plant-09,EL-7647-2271,60,39,0,2026-07-21T22:00:52+00:00,WH-02,in_progress,7
ORD-007278,Plant-48,PO-7587-1650,138,127,0,2026-07-24T07:00:52+00:00,WH-02,completed,6
ORD-007279,Plant-36,PO-5790-3225,8,4,0,2026-07-22T19:00:52+00:00,WH-01,pending,5
ORD-007280,Plant-40,IN-4357-1120,115,70,0,2026-07-21T16:00:52+00:00,WH-01,completed,7
ORD-007281,Plant-31,PO-2381-2469,33,6,0,2026-07-21T12:00:52+00:00,WH-02,completed,5
ORD-007282,Plant-46,PO-6845-2090,43,7,0,2026-07-22T14:00:52+00:00,WH-02,pending,8
ORD-007283,Plant-34,CH-1451-3489,19,6,0,2026-07-20T09:00:52+00:00,WH-02,in_progress,9
ORD-007284,Plant-45,EL-4393-303,56,15,0,2026-07-20T03:00:52+00:00,WH-02,in_progress,2
ORD-007285,Plant-46,CH-2592-821,52,38,0,2026-07-19T20:00:52+00:00,WH-01,completed,9
ORD-007286,Plant-35,CH-3275-4817,82,9,0,2026-07-23T18:00:52+00:00,WH-01,in_progress,3
ORD-007287,Plant-17,EL-2525-2706,5,5,0,2026-07-24T19:00:52+00:00,WH-02,completed,8
ORD-007288,Plant-24,IN-8448-2871,107,1,0,2026-07-22T09:00:52+00:00,WH-02,in_progress,1
ORD-007289,Plant-13,CH-8571-4128,65,61,0,2026-07-20T13:00:52+00:00,WH-01,pending,2
ORD-007290,Plant-40,EL-6249-3493,136,86,0,2026-07-25T15:00:52+00:00,WH-02,in_progress,6
ORD-007291,Plant-38,CH-4164-199,30,13,0,2026-07-23T05:00:52+00:00,WH-02,in_progress,10
ORD-007292,Plant-39,IN-5055-1082,101,55,0,2026-07-23T17:00:52+00:00,WH-02,pending,3
ORD-007293,Plant-45,PO-7464-2594,39,39,0,2026-07-23T08:00:52+00:00,WH-01,completed,3
ORD-007294,Plant-04,PO-7384-3332,105,81,0,2026-07-25T20:00:52+00:00,WH-01,completed,10
ORD-007295,Plant-40,IN-5387-850,81,11,0,2026-07-20T16:00:52+00:00,WH-01,pending,2
ORD-007296,Plant-01,CH-4651-4647,122,70,0,2026-07-20T15:00:52+00:00,WH-01,in_progress,10
ORD-007297,Plant-33,IN-6698-361,57,18,0,2026-07-23T05:00:52+00:00,WH-01,pending,4
ORD-007298,Plant-01,EL-7811-1958,36,18,0,2026-07-24T00:00:52+00:00,WH-01,completed,5
ORD-007299,Plant-12,FL-8904-3447,63,6,0,2026-07-23T01:00:52+00:00,WH-02,completed,2
ORD-007300,Plant-31,EL-2485-3435,42,42,0,2026-07-21T22:00:52+00:00,WH-02,pending,5
ORD-007301,Plant-14,EL-8739-3371,71,2,0,2026-07-20T09:00:52+00:00,WH-01,in_progress,2
ORD-007302,Plant-27,IN-7775-2850,32,27,0,2026-07-25T15:00:52+00:00,WH-01,completed,5
ORD-007303,Plant-05,PO-5670-1493,38,9,0,2026-07-20T06:00:52+00:00,WH-02,in_progress,6
ORD-007304,Plant-46,PO-4012-3670,104,22,0,2026-07-20T04:00:52+00:00,WH-01,pending,9
ORD-007305,Plant-31,IN-8232-4432,43,41,0,2026-07-26T17:00:52+00:00,WH-02,completed,10
ORD-007306,Plant-34,IN-9255-3845,88,13,0,2026-07-20T01:00:52+00:00,WH-02,in_progress,10
ORD-007307,Plant-01,IN-6654-2663,5,5,0,2026-07-20T01:00:52+00:00,WH-02,in_progress,5
ORD-007308,Plant-31,PO-6882-4385,127,27,0,2026-07-25T11:00:52+00:00,WH-01,completed,1
ORD-007309,Plant-03,FL-7587-1464,144,70,0,2026-07-21T10:00:52+00:00,WH-02,pending,6
ORD-007310,Plant-14,EL-6022-918,23,1,0,2026-07-24T12:00:52+00:00,WH-01,in_progress,10
ORD-007311,Plant-32,PO-4383-658,88,76,0,2026-07-22T00:00:52+00:00,WH-02,in_progress,2
ORD-007312,Plant-22,EL-9490-1607,62,5,0,2026-07-21T04:00:52+00:00,WH-02,completed,7
ORD-007313,Plant-25,PO-6938-893,13,12,0,2026-07-23T19:00:52+00:00,WH-01,pending,6
ORD-007314,Plant-25,FL-7731-408,96,44,0,2026-07-24T13:00:52+00:00,WH-02,pending,1
ORD-007315,Plant-11,CH-1104-396,5,2,0,2026-07-22T06:00:52+00:00,WH-01,in_progress,3
ORD-007316,Plant-18,EL-1063-1944,136,131,0,2026-07-24T06:00:52+00:00,WH-02,in_progress,10
ORD-007317,Plant-25,CH-2958-4455,31,26,0,2026-07-25T17:00:52+00:00,WH-02,in_progress,6
ORD-007318,Plant-30,EL-6056-521,98,38,0,2026-07-22T15:00:52+00:00,WH-01,pending,6
ORD-007319,Plant-21,EL-8301-1376,84,15,0,2026-07-23T21:00:52+00:00,WH-01,pending,4
ORD-007320,Plant-10,IN-9945-4972,100,43,0,2026-07-25T02:00:52+00:00,WH-01,in_progress,1
ORD-007321,Plant-04,EL-5365-1481,150,136,0,2026-07-22T22:00:52+00:00,WH-01,in_progress,4
ORD-007322,Plant-15,PO-2633-4198,73,15,0,2026-07-26T09:00:52+00:00,WH-02,in_progress,4
ORD-007323,Plant-35,PO-1964-286,21,1,0,2026-07-22T07:00:52+00:00,WH-01,completed,2
ORD-007324,Plant-32,EL-9957-2903,103,30,0,2026-07-22T16:00:52+00:00,WH-02,completed,1
ORD-007325,Plant-09,CH-3302-4031,146,78,0,2026-07-21T20:00:52+00:00,WH-01,in_progress,10
ORD-007326,Plant-17,FL-7364-617,59,16,0,2026-07-19T20:00:52+00:00,WH-01,in_progress,6
ORD-007327,Plant-10,EL-8126-1674,103,39,0,2026-07-20T04:00:52+00:00,WH-01,pending,5
ORD-007328,Plant-30,CH-6936-2858,111,7,0,2026-07-23T07:00:52+00:00,WH-01,pending,10
ORD-007329,Plant-42,EL-2344-2695,53,30,0,2026-07-21T06:00:52+00:00,WH-02,in_progress,5
ORD-007330,Plant-26,FL-9238-1491,85,31,0,2026-07-20T07:00:52+00:00,WH-02,completed,8
ORD-007331,Plant-48,CH-9736-2664,56,3,0,2026-07-22T22:00:52+00:00,WH-02,pending,4
ORD-007332,Plant-43,EL-8254-579,118,78,0,2026-07-24T21:00:52+00:00,WH-01,completed,2
ORD-007333,Plant-39,CH-2716-1848,59,38,0,2026-07-22T17:00:52+00:00,WH-01,in_progress,2
ORD-007334,Plant-43,EL-3952-3730,63,55,0,2026-07-24T01:00:52+00:00,WH-02,pending,8
ORD-007335,Plant-09,FL-9997-4046,24,14,0,2026-07-19T22:00:52+00:00,WH-01,completed,7
ORD-007336,Plant-22,FL-7866-2885,141,122,0,2026-07-24T12:00:52+00:00,WH-02,completed,7
ORD-007337,Plant-11,FL-1228-3258,134,111,0,2026-07-22T19:00:52+00:00,WH-01,in_progress,1
ORD-007338,Plant-15,FL-9650-4041,83,11,0,2026-07-24T21:00:52+00:00,WH-02,pending,6
ORD-007339,Plant-27,IN-7290-1261,22,10,0,2026-07-26T07:00:52+00:00,WH-02,completed,10
ORD-007340,Plant-28,PO-9271-3997,23,5,0,2026-07-21T23:00:52+00:00,WH-02,completed,4
ORD-007341,Plant-30,PO-3567-2061,78,52,0,2026-07-22T16:00:52+00:00,WH-02,completed,3
ORD-007342,Plant-24,IN-2493-3145,70,19,0,2026-07-21T14:00:52+00:00,WH-02,completed,8
ORD-007343,Plant-18,FL-4655-1624,31,19,0,2026-07-21T02:00:52+00:00,WH-02,pending,1
ORD-007344,Plant-19,CH-8793-2788,130,106,0,2026-07-20T15:00:52+00:00,WH-02,completed,3
ORD-007345,Plant-44,FL-4655-1624,19,8,0,2026-07-24T19:00:52+00:00,WH-02,in_progress,4
ORD-007346,Plant-11,EL-3352-1587,59,8,0,2026-07-23T10:00:52+00:00,WH-02,completed,4
ORD-007347,Plant-02,CH-3546-4303,63,0,0,2026-07-20T09:00:52+00:00,WH-01,pending,1
ORD-007348,Plant-40,FL-7328-1855,73,46,0,2026-07-23T19:00:52+00:00,WH-02,completed,1
ORD-007349,Plant-30,EL-9702-2555,137,124,0,2026-07-24T17:00:52+00:00,WH-01,pending,3
ORD-007350,Plant-37,CH-6841-722,25,3,0,2026-07-20T05:00:52+00:00,WH-01,pending,2
ORD-007351,Plant-38,CH-2596-156,19,1,0,2026-07-26T16:00:52+00:00,WH-01,in_progress,3
ORD-007352,Plant-31,PO-1110-2177,121,70,0,2026-07-21T13:00:52+00:00,WH-02,pending,7
ORD-007353,Plant-22,CH-7534-847,55,28,0,2026-07-20T00:00:52+00:00,WH-02,completed,6
ORD-007354,Plant-15,EL-2788-018,28,6,0,2026-07-20T13:00:52+00:00,WH-01,in_progress,10
ORD-007355,Plant-19,EL-9587-2860,33,2,0,2026-07-22T05:00:52+00:00,WH-01,pending,8
ORD-007356,Plant-07,IN-6400-1286,24,6,0,2026-07-23T11:00:52+00:00,WH-01,pending,8
ORD-007357,Plant-42,PO-7048-3007,99,81,0,2026-07-26T14:00:52+00:00,WH-02,in_progress,3
ORD-007358,Plant-27,FL-3972-1488,124,87,0,2026-07-19T20:00:52+00:00,WH-01,pending,6
ORD-007359,Plant-22,FL-1178-1506,123,74,0,2026-07-26T17:00:52+00:00,WH-01,completed,1
ORD-007360,Plant-27,FL-2472-4683,127,9,0,2026-07-23T03:00:52+00:00,WH-01,completed,7
ORD-007361,Plant-13,IN-7882-737,138,77,0,2026-07-23T04:00:52+00:00,WH-02,in_progress,5
ORD-007362,Plant-04,PO-8669-1617,103,55,0,2026-07-20T01:00:52+00:00,WH-01,completed,1
ORD-007363,Plant-33,FL-2985-3262,102,77,0,2026-07-20T16:00:52+00:00,WH-01,pending,6
ORD-007364,Plant-15,PO-7981-2862,54,46,0,2026-07-20T10:00:52+00:00,WH-02,pending,4
ORD-007365,Plant-18,EL-9489-372,65,35,0,2026-07-25T06:00:52+00:00,WH-02,completed,7
ORD-007366,Plant-37,IN-6763-2165,103,96,0,2026-07-24T01:00:52+00:00,WH-01,in_progress,8
ORD-007367,Plant-39,IN-3630-3411,72,29,0,2026-07-21T16:00:52+00:00,WH-01,pending,4
ORD-007368,Plant-21,PO-2701-3182,110,62,0,2026-07-23T21:00:52+00:00,WH-01,completed,9
ORD-007369,Plant-09,IN-7068-877,62,59,0,2026-07-21T22:00:52+00:00,WH-01,in_progress,3
ORD-007370,Plant-15,EL-2579-564,57,16,0,2026-07-21T20:00:52+00:00,WH-01,completed,6
ORD-007371,Plant-21,CH-9840-3136,15,14,0,2026-07-23T08:00:52+00:00,WH-01,completed,10
ORD-007372,Plant-12,EL-6817-1556,93,21,0,2026-07-19T23:00:52+00:00,WH-01,pending,10
ORD-007373,Plant-05,PO-2503-351,113,72,0,2026-07-20T17:00:52+00:00,WH-01,completed,9
ORD-007374,Plant-17,CH-2430-1402,65,16,0,2026-07-26T02:00:52+00:00,WH-01,completed,1
ORD-007375,Plant-21,CH-5664-4649,54,41,0,2026-07-22T16:00:52+00:00,WH-02,completed,9
ORD-007376,Plant-05,CH-3887-1707,130,42,0,2026-07-24T05:00:52+00:00,WH-02,in_progress,2
ORD-007377,Plant-18,CH-6302-063,25,6,0,2026-07-22T00:00:52+00:00,WH-02,completed,10
ORD-007378,Plant-28,EL-7251-4286,81,8,0,2026-07-20T17:00:52+00:00,WH-01,in_progress,10
ORD-007379,Plant-16,FL-7236-2418,144,8,0,2026-07-22T15:00:52+00:00,WH-02,completed,4
ORD-007380,Plant-44,PO-3640-2424,35,32,0,2026-07-23T17:00:52+00:00,WH-01,completed,5
ORD-007381,Plant-33,IN-4890-4284,14,3,0,2026-07-23T18:00:52+00:00,WH-01,completed,6
ORD-007382,Plant-37,EL-8566-4825,144,24,0,2026-07-20T09:00:52+00:00,WH-02,completed,6
ORD-007383,Plant-28,EL-4061-3714,18,11,0,2026-07-23T12:00:52+00:00,WH-02,completed,7
ORD-007384,Plant-27,PO-1325-2125,48,39,0,2026-07-22T15:00:52+00:00,WH-01,completed,7
ORD-007385,Plant-18,IN-8814-3468,67,0,0,2026-07-24T03:00:52+00:00,WH-02,in_progress,1
ORD-007386,Plant-24,CH-3087-3107,145,81,0,2026-07-25T12:00:52+00:00,WH-01,in_progress,10
ORD-007387,Plant-24,PO-4699-4478,20,14,0,2026-07-24T03:00:52+00:00,WH-01,pending,1
ORD-007388,Plant-14,PO-2411-2278,128,68,0,2026-07-21T23:00:52+00:00,WH-02,completed,5
ORD-007389,Plant-35,CH-7387-4080,125,17,0,2026-07-26T00:00:52+00:00,WH-01,pending,10
ORD-007390,Plant-16,EL-5443-294,100,30,0,2026-07-22T01:00:52+00:00,WH-02,pending,2
ORD-007391,Plant-31,FL-1219-4448,150,134,0,2026-07-23T04:00:52+00:00,WH-02,pending,10
ORD-007392,Plant-47,IN-7231-1708,72,34,0,2026-07-26T03:00:52+00:00,WH-02,in_progress,3
ORD-007393,Plant-24,PO-6327-4624,62,59,0,2026-07-20T05:00:52+00:00,WH-02,completed,10
ORD-007394,Plant-41,PO-8398-2344,71,27,0,2026-07-23T22:00:52+00:00,WH-01,completed,4
ORD-007395,Plant-44,IN-3913-3867,127,28,0,2026-07-21T12:00:52+00:00,WH-02,in_progress,2
ORD-007396,Plant-21,PO-5284-2519,31,6,0,2026-07-23T16:00:52+00:00,WH-01,in_progress,9
ORD-007397,Plant-11,IN-2726-1865,89,74,0,2026-07-24T11:00:52+00:00,WH-02,pending,7
ORD-007398,Plant-45,FL-4914-1013,25,16,0,2026-07-21T08:00:52+00:00,WH-01,in_progress,6
ORD-007399,Plant-27,CH-7792-4423,108,54,0,2026-07-25T18:00:52+00:00,WH-02,completed,1
ORD-007400,Plant-40,IN-5582-4738,145,91,0,2026-07-21T19:00:52+00:00,WH-02,completed,1
ORD-007401,Plant-43,FL-6550-3144,114,93,0,2026-07-22T03:00:52+00:00,WH-01,completed,1
ORD-007402,Plant-01,FL-4790-3886,125,3,0,2026-07-21T13:00:52+00:00,WH-01,completed,3
ORD-007403,Plant-16,EL-1194-1095,111,91,0,2026-07-24T06:00:52+00:00,WH-02,in_progress,10
ORD-007404,Plant-23,EL-8539-775,10,6,0,2026-07-25T01:00:52+00:00,WH-02,pending,2
ORD-007405,Plant-30,EL-9918-865,131,122,0,2026-07-25T17:00:52+00:00,WH-01,pending,7
ORD-007406,Plant-32,PO-4794-3686,7,1,0,2026-07-25T20:00:52+00:00,WH-01,completed,3
ORD-007407,Plant-24,IN-8492-1157,77,69,0,2026-07-21T04:00:52+00:00,WH-01,in_progress,2
ORD-007408,Plant-14,EL-8258-1667,85,48,0,2026-07-25T08:00:52+00:00,WH-01,completed,3
ORD-007409,Plant-25,EL-6259-530,100,67,0,2026-07-20T15:00:52+00:00,WH-02,completed,7
ORD-007410,Plant-07,EL-6858-753,63,39,0,2026-07-23T06:00:52+00:00,WH-02,pending,7
ORD-007411,Plant-02,EL-1266-4517,117,50,0,2026-07-22T03:00:52+00:00,WH-02,in_progress,9
ORD-007412,Plant-21,PO-2249-2693,25,11,0,2026-07-21T07:00:52+00:00,WH-01,in_progress,10
ORD-007413,Plant-38,IN-1597-1867,86,35,0,2026-07-26T06:00:52+00:00,WH-02,pending,8
ORD-007414,Plant-20,CH-6184-2369,101,36,0,2026-07-21T07:00:52+00:00,WH-01,completed,3
ORD-007415,Plant-18,PO-9169-2661,97,78,0,2026-07-21T19:00:52+00:00,WH-01,completed,10
ORD-007416,Plant-26,EL-6318-836,77,77,0,2026-07-21T06:00:52+00:00,WH-01,completed,7
ORD-007417,Plant-36,CH-8086-3514,51,13,0,2026-07-20T19:00:52+00:00,WH-01,in_progress,5
ORD-007418,Plant-09,PO-7598-3525,110,6,0,2026-07-23T23:00:52+00:00,WH-02,in_progress,8
ORD-007419,Plant-12,CH-3724-1871,76,11,0,2026-07-20T06:00:52+00:00,WH-02,completed,7
ORD-007420,Plant-40,PO-6032-2529,28,17,0,2026-07-21T15:00:52+00:00,WH-01,in_progress,4
ORD-007421,Plant-22,FL-4300-464,92,55,0,2026-07-23T15:00:52+00:00,WH-01,pending,1
ORD-007422,Plant-10,IN-1470-2312,84,52,0,2026-07-26T06:00:52+00:00,WH-01,completed,10
ORD-007423,Plant-02,CH-4285-3499,140,92,0,2026-07-21T08:00:52+00:00,WH-02,pending,9
ORD-007424,Plant-19,FL-5010-1455,51,5,0,2026-07-21T02:00:52+00:00,WH-02,pending,1
ORD-007425,Plant-08,FL-4781-1197,16,14,0,2026-07-20T10:00:52+00:00,WH-01,pending,1
ORD-007426,Plant-26,FL-9824-2790,35,25,0,2026-07-24T05:00:52+00:00,WH-01,in_progress,7
ORD-007427,Plant-11,CH-4039-4299,109,46,0,2026-07-22T22:00:52+00:00,WH-01,in_progress,9
ORD-007428,Plant-35,EL-8208-2208,69,24,0,2026-07-22T07:00:52+00:00,WH-02,in_progress,10
ORD-007429,Plant-06,IN-8242-4542,131,82,0,2026-07-23T18:00:52+00:00,WH-01,pending,4
ORD-007430,Plant-33,FL-3583-235,109,23,0,2026-07-23T19:00:52+00:00,WH-01,completed,4
ORD-007431,Plant-20,PO-7114-1634,16,13,0,2026-07-20T11:00:52+00:00,WH-02,in_progress,9
ORD-007432,Plant-35,FL-9554-3841,136,129,0,2026-07-22T01:00:52+00:00,WH-02,in_progress,2
ORD-007433,Plant-43,CH-3151-347,29,2,0,2026-07-24T00:00:52+00:00,WH-01,completed,8
ORD-007434,Plant-04,PO-3889-583,135,87,0,2026-07-19T20:00:52+00:00,WH-01,completed,6
ORD-007435,Plant-47,IN-1200-819,23,10,0,2026-07-21T21:00:52+00:00,WH-01,in_progress,10
ORD-007436,Plant-11,FL-8641-4562,84,43,0,2026-07-23T06:00:52+00:00,WH-02,completed,8
ORD-007437,Plant-28,EL-3978-1330,47,10,0,2026-07-22T18:00:52+00:00,WH-02,in_progress,10
ORD-007438,Plant-03,FL-3112-825,38,16,0,2026-07-20T02:00:52+00:00,WH-02,in_progress,10
ORD-007439,Plant-38,CH-9106-3052,141,75,0,2026-07-23T09:00:52+00:00,WH-01,completed,2
ORD-007440,Plant-40,FL-9197-460,37,3,0,2026-07-23T08:00:52+00:00,WH-02,completed,4
ORD-007441,Plant-20,FL-2231-2097,116,50,0,2026-07-24T14:00:52+00:00,WH-01,in_progress,2
ORD-007442,Plant-35,FL-5391-693,47,11,0,2026-07-21T13:00:52+00:00,WH-01,in_progress,9
ORD-007443,Plant-25,EL-3952-3730,126,39,0,2026-07-24T14:00:52+00:00,WH-01,pending,7
ORD-007444,Plant-27,FL-9294-1929,16,9,0,2026-07-25T02:00:52+00:00,WH-02,completed,7
ORD-007445,Plant-09,CH-1731-4573,32,19,0,2026-07-22T19:00:52+00:00,WH-01,completed,2
ORD-007446,Plant-37,EL-4076-299,140,80,0,2026-07-23T22:00:52+00:00,WH-02,completed,9
ORD-007447,Plant-48,CH-8790-4260,150,95,0,2026-07-21T12:00:52+00:00,WH-02,pending,8
ORD-007448,Plant-25,CH-6056-4704,104,24,0,2026-07-22T09:00:52+00:00,WH-01,in_progress,3
ORD-007449,Plant-06,FL-8943-4314,136,29,0,2026-07-20T10:00:52+00:00,WH-02,pending,10
ORD-007450,Plant-15,EL-4157-2213,92,49,0,2026-07-20T05:00:52+00:00,WH-02,pending,8
ORD-007451,Plant-12,IN-6487-107,30,14,0,2026-07-21T02:00:52+00:00,WH-01,in_progress,5
ORD-007452,Plant-26,PO-9285-3763,19,8,0,2026-07-21T08:00:52+00:00,WH-02,in_progress,8
ORD-007453,Plant-06,CH-3349-3478,69,3,0,2026-07-21T19:00:52+00:00,WH-02,completed,9
ORD-007454,Plant-28,EL-5290-1103,145,61,0,2026-07-26T09:00:52+00:00,WH-01,completed,2
ORD-007455,Plant-34,IN-7960-327,56,46,0,2026-07-23T08:00:52+00:00,WH-01,in_progress,4
ORD-007456,Plant-44,CH-8208-934,110,22,0,2026-07-21T03:00:52+00:00,WH-02,in_progress,5
ORD-007457,Plant-39,CH-5649-717,148,26,0,2026-07-20T08:00:52+00:00,WH-02,in_progress,6
ORD-007458,Plant-09,FL-6357-3666,40,22,0,2026-07-21T23:00:52+00:00,WH-01,pending,8
ORD-007459,Plant-22,EL-1412-3689,33,24,0,2026-07-23T22:00:52+00:00,WH-02,completed,5
ORD-007460,Plant-40,FL-7424-1579,57,24,0,2026-07-24T04:00:52+00:00,WH-01,pending,10
ORD-007461,Plant-44,PO-7154-3926,22,16,0,2026-07-22T11:00:52+00:00,WH-01,completed,6
ORD-007462,Plant-44,FL-1985-4706,95,77,0,2026-07-21T04:00:52+00:00,WH-02,completed,3
ORD-007463,Plant-21,PO-6159-493,29,12,0,2026-07-21T02:00:52+00:00,WH-02,completed,4
ORD-007464,Plant-37,IN-6428-337,66,63,0,2026-07-26T14:00:52+00:00,WH-01,pending,1
ORD-007465,Plant-17,EL-2857-394,89,20,0,2026-07-21T17:00:52+00:00,WH-02,in_progress,7
ORD-007466,Plant-06,FL-8322-198,117,6,0,2026-07-25T14:00:52+00:00,WH-01,completed,9
ORD-007467,Plant-04,IN-3952-1853,147,113,0,2026-07-21T12:00:52+00:00,WH-02,completed,1
ORD-007468,Plant-06,FL-8087-193,133,56,0,2026-07-25T11:00:52+00:00,WH-02,completed,9
ORD-007469,Plant-35,FL-4158-2647,101,56,0,2026-07-24T21:00:52+00:00,WH-02,completed,3
ORD-007470,Plant-20,CH-6563-1637,91,44,0,2026-07-26T06:00:52+00:00,WH-02,pending,9
ORD-007471,Plant-28,EL-4967-3172,135,8,0,2026-07-26T09:00:52+00:00,WH-01,in_progress,2
ORD-007472,Plant-17,CH-2891-1092,109,72,0,2026-07-26T08:00:52+00:00,WH-02,completed,6
ORD-007473,Plant-07,PO-1458-662,99,69,0,2026-07-24T06:00:52+00:00,WH-01,in_progress,10
ORD-007474,Plant-15,IN-6006-048,19,2,0,2026-07-20T19:00:52+00:00,WH-02,in_progress,6
ORD-007475,Plant-45,IN-8896-2948,110,37,0,2026-07-22T11:00:52+00:00,WH-01,in_progress,10
ORD-007476,Plant-22,CH-6296-4223,132,91,0,2026-07-24T18:00:52+00:00,WH-02,pending,2
ORD-007477,Plant-03,PO-5007-288,61,42,0,2026-07-21T06:00:52+00:00,WH-02,completed,9
ORD-007478,Plant-08,CH-9708-1044,149,37,0,2026-07-20T04:00:52+00:00,WH-01,completed,6
ORD-007479,Plant-04,EL-2614-4784,53,25,0,2026-07-21T05:00:52+00:00,WH-02,pending,7
ORD-007480,Plant-10,IN-1941-2660,48,22,0,2026-07-20T23:00:52+00:00,WH-01,pending,7
ORD-007481,Plant-44,FL-8322-198,83,64,0,2026-07-22T20:00:52+00:00,WH-02,completed,3
ORD-007482,Plant-21,FL-6017-616,123,52,0,2026-07-24T15:00:52+00:00,WH-02,in_progress,7
ORD-007483,Plant-35,CH-5415-1903,30,28,0,2026-07-25T09:00:52+00:00,WH-01,pending,10
ORD-007484,Plant-17,CH-6641-2296,9,3,0,2026-07-22T19:00:52+00:00,WH-01,pending,8
ORD-007485,Plant-48,IN-6351-2391,75,15,0,2026-07-23T22:00:52+00:00,WH-01,in_progress,4
ORD-007486,Plant-44,CH-1062-1917,72,20,0,2026-07-25T12:00:52+00:00,WH-02,completed,10
ORD-007487,Plant-27,PO-7356-2426,94,56,0,2026-07-19T22:00:52+00:00,WH-02,in_progress,4
ORD-007488,Plant-11,IN-2636-3470,114,61,0,2026-07-25T19:00:52+00:00,WH-01,completed,8
ORD-007489,Plant-38,EL-9264-1970,92,37,0,2026-07-20T19:00:52+00:00,WH-02,in_progress,4
ORD-007490,Plant-24,EL-9820-4350,46,19,0,2026-07-25T23:00:52+00:00,WH-01,completed,6
ORD-007491,Plant-18,CH-8953-2237,88,74,0,2026-07-20T05:00:52+00:00,WH-02,completed,8
ORD-007492,Plant-14,CH-5403-1249,51,7,0,2026-07-23T23:00:52+00:00,WH-02,pending,10
ORD-007493,Plant-01,EL-5875-829,24,2,0,2026-07-19T18:00:52+00:00,WH-01,in_progress,3
ORD-007494,Plant-03,FL-6736-2351,129,111,0,2026-07-22T17:00:52+00:00,WH-01,completed,7
ORD-007495,Plant-03,FL-6692-1450,37,30,0,2026-07-25T05:00:52+00:00,WH-02,in_progress,1
ORD-007496,Plant-19,PO-5971-2259,127,7,0,2026-07-25T12:00:52+00:00,WH-02,pending,6
ORD-007497,Plant-32,EL-1107-1928,14,14,0,2026-07-19T21:00:52+00:00,WH-02,in_progress,5
ORD-007498,Plant-43,EL-1572-815,128,25,0,2026-07-25T21:00:52+00:00,WH-01,completed,2
ORD-007499,Plant-22,EL-3791-1939,64,64,0,2026-07-20T21:00:52+00:00,WH-01,pending,2
ORD-007500,Plant-25,CH-8187-3817,63,26,0,2026-07-20T03:00:52+00:00,WH-01,in_progress,4
ORD-007501,Plant-17,EL-5380-2900,105,76,0,2026-07-23T19:00:52+00:00,WH-01,in_progress,8
ORD-007502,Plant-44,FL-7895-4916,55,52,0,2026-07-26T12:00:52+00:00,WH-02,completed,3
ORD-007503,Plant-11,PO-7940-499,145,110,0,2026-07-25T03:00:52+00:00,WH-02,in_progress,2
