"vwgl_matstorloc_id","vwgl_matstorloc_valid_from","__operation_type","__timestamp","material","plant","storagelocation","maintenancestatus","deletionflag","fiscalyearofcurrentperiod","currentperiod","physicalinventoryblockingind","freeavailablestock","baseunit","stockintransfer","stockinqualityinspection","totalstockofallrestrbatches","blockedstock","blockedstockreturns","valunrestusestockprevper","stockintransferprevper","stockinqualityinsprevper","restrictedusestockprevper","blockedstockprevper","blockedstockreturnsprevper","dateoflastpostedcount","creationdate","instance","i_product","i_storagelocation","etl_aend_tstamp"
"0DD300047F|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047F","1400","XNM2","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047F","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300047R|1400|F6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047R","1400","F6M1","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240524","Kassel","0DD300047R","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047S|1400|S6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047S","1400","S6M1","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240710","Kassel","0DD300047S","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B    DRA","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159B    DRA","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B ANG","1400","S6M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159B ANG","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B ANG","1400","XDM1","DL","","2026","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221103","Kassel","0DD311159B ANG","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159C    DRA|1400|SAM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C    DRA","1400","SAM1","DL","","2022","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159C    DRA","SAM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046K","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|D0M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046N","1400","D0M1","DL","","2023","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230215","Kassel","0DD300046N","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","XDM1","DL","","2025","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046P","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046Q|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046Q","1400","F759","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046Q","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300047F|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047F","1400","XZM1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047F","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047G|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047G","1400","F759","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047G","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047H","1400","XDM1","DL","","2023","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230921","Kassel","0DD300047H","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|D0M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047P","1400","D0M1","DL","","2025","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240605","Kassel","0DD300047P","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047P","1400","S1M1","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240614","Kassel","0DD300047P","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048C|1400|F230","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048C","1400","F230","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260703","Kassel","0DD300048C","F230","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|XNM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300048","1400","XNM1","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300048","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|W0M6","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0200","1400","W0M6","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0200","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|FAM3","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B ANG","1400","FAM3","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250508","Kassel","0DD311159B ANG","FAM3","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|WAM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B ANG","1400","WAM1","DL","","2022","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159B ANG","WAM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040C","1400","XNM3","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040C","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040D","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046H","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046M","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300046M","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","XDM1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046M","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046P","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047D|1400|XN12","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047D","1400","XN12","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250521","Kassel","0DD300047D","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300048C|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048C","1400","XN12","DL","","2026","07","","450","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048C","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300048D|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048D","1400","XN12","DL","","2026","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250717","Kassel","0DD300048D","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","XNM3","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046N","1400","S1M1","DL","","2023","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230322","Kassel","0DD300046N","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047F|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047F","1400","S1M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241021","Kassel","0DD300047F","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|XNM2","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047L","1400","XNM2","DL","","2024","01","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047L","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300048F|1400|XN12","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048F","1400","XN12","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260626","Kassel","0DD300048F","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|BN99","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD311159B       0200","1400","BN99","DL","X","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","20241007","20240913","Kassel","0DD311159B       0200","BN99","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|F6M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K MBZ","1400","F6M1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230531","Kassel","0DD300046K MBZ","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046Q|1400|XNM2","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046Q","1400","XNM2","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230215","Kassel","0DD300046Q","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046S","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300047A|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047A","1400","S1M1","DL","","2023","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047A","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047R|1400|S6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047R","1400","S6M1","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240524","Kassel","0DD300047R","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048F|1400|D0M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048F","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260206","Kassel","0DD300048F","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040E|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040E","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040E","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|BN03","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300046N","1400","BN03","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300046N","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300047R|1400|XN12","2026-07-17 02:17:12.966977 UTC","L","2026-07-17 02:17:12.966977 UTC","0DD300047R","1400","XN12","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240604","Kassel","0DD300047R","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|XDM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","XDM1","DL","","2025","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251114","Kassel","0DD300048G","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158B","1400","S1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158B","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300040C","1400","F759","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300040C","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300040D","1400","XN12","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240517","Kassel","0DD300040D","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300040E|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040E","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040E","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046C|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046C","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046C","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|S0M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K MBZ","1400","S0M1","D","","2023","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230601","Kassel","0DD300046K MBZ","S0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046M","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046R|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046R","1400","S1M1","DL","","2023","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230322","Kassel","0DD300046R","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047G|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047G","1400","S6M1","DL","","2023","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20231117","Kassel","0DD300047G","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048B|1400|XNM3","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048B","1400","XNM3","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048B","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048E|1400|S6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048E","1400","S6M1","DL","","2025","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250917","Kassel","0DD300048E","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048F|1400|XDM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048F","1400","XDM1","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260206","Kassel","0DD300048F","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|FBM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","FBM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","S1M1","DL","","2025","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040D","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047J","1400","F759","DL","","2026","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047J","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300048A|1400|S6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048A","1400","S6M1","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048A","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|XZM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","XZM1","DL","","2025","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251114","Kassel","0DD300048G","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|F761","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD311158B","1400","F761","DL","","2025","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241216","Kassel","0DD311158B","F761","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","XNM3","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046H","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046L","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","S1M1","DL","","2026","07","","14","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046M","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046T|1400|BN03","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300046T","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300046T","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|S6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047E","1400","S6M1","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241021","Kassel","0DD300047E","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047N|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047N","1400","S1M1","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240710","Kassel","0DD300047N","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046E","1400","BN03","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300046E","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","XDM1","DL","","2025","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046S","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047Q|1400|D0M1","2026-07-17 02:17:12.966977 UTC","L","2026-07-17 02:17:12.966977 UTC","0DD300047Q","1400","D0M1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240515","Kassel","0DD300047Q","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","XDM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311158C","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","XNM3","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158C","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|F761","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD311159B       0340","1400","F761","DL","","2026","07","","5080","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240502","Kassel","0DD311159B       0340","F761","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|F759","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","F759","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046F","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","XNM2","DL","","2023","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046K","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047E","1400","XDM1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047E","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048J|1400|XNM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048J","1400","XNM1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260505","Kassel","0DD300048J","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|W0M6","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","W0M6","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047E","1400","XNM2","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047E","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|F6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300048","1400","F6M1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240805","Kassel","0DD300048","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|FBM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0200","1400","FBM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0200","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|XNRI","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B ANG","1400","XNRI","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250505","Kassel","0DD311159B ANG","XNRI","2026-07-17 06:05:41.813636 UTC"
"0DD311159D|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159D","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159D","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046K","F1M1","2026-07-17 06:05:41.813636 UTC"
