id,supplier,location,overdue_hours
KLT-016349,SUP-165,WH-02,0
KLT-016350,SUP-171,Carrier,0
KLT-016351,SUP-019,WH-01,0
KLT-016352,SUP-040,WH-01,0
KLT-016353,SUP-081,Supplier,0
KLT-016354,SUP-128,Carrier,0
KLT-016355,SUP-173,Supplier,0
KLT-016356,SUP-179,Carrier,0
KLT-016357,SUP-197,WH-02,0
KLT-016358,SUP-085,WH-01,0
KLT-016359,SUP-145,WH-01,0
KLT-016360,SUP-046,Carrier,0
KLT-016361,SUP-018,Supplier,0
KLT-016362,SUP-122,Supplier,0
KLT-016363,SUP-061,WH-01,0
KLT-016364,SUP-015,Supplier,0
KLT-016365,SUP-075,WH-02,0
KLT-016366,SUP-102,WH-02,0
KLT-016367,SUP-009,Carrier,0
KLT-016368,SUP-070,Carrier,0
KLT-016369,SUP-163,WH-01,0
KLT-016370,SUP-199,WH-02,0
KLT-016371,SUP-133,WH-01,0
KLT-016372,SUP-064,WH-02,0
KLT-016373,SUP-178,WH-01,0
KLT-016374,SUP-039,Supplier,0
KLT-016375,SUP-104,WH-02,0
KLT-016376,SUP-168,Supplier,0
KLT-016377,SUP-061,Supplier,0
KLT-016378,SUP-088,WH-02,0
KLT-016379,SUP-042,WH-02,0
KLT-016380,SUP-178,Carrier,0
KLT-016381,SUP-068,WH-01,0
KLT-016382,SUP-123,WH-01,0
KLT-016383,SUP-125,Supplier,0
KLT-016384,SUP-146,Carrier,0
KLT-016385,SUP-089,Carrier,0
KLT-016386,SUP-120,WH-02,51
KLT-016387,SUP-115,Carrier,0
KLT-016388,SUP-001,WH-01,0
KLT-016389,SUP-167,WH-01,0
KLT-016390,SUP-190,WH-01,0
KLT-016391,SUP-083,Supplier,0
KLT-016392,SUP-047,Carrier,0
KLT-016393,SUP-033,Carrier,0
KLT-016394,SUP-192,Supplier,0
KLT-016395,SUP-116,Supplier,0
KLT-016396,SUP-169,Supplier,0
KLT-016397,SUP-200,WH-01,0
KLT-016398,SUP-025,WH-02,0
KLT-016399,SUP-009,Carrier,0
KLT-016400,SUP-088,WH-01,0
KLT-016401,SUP-143,WH-02,0
KLT-016402,SUP-085,WH-01,0
KLT-016403,SUP-039,WH-02,0
KLT-016404,SUP-114,WH-01,0
KLT-016405,SUP-105,WH-01,0
KLT-016406,SUP-163,Carrier,0
KLT-016407,SUP-082,WH-01,0
KLT-016408,SUP-126,WH-02,0
KLT-016409,SUP-026,WH-02,0
KLT-016410,SUP-144,WH-02,0
KLT-016411,SUP-138,WH-02,0
KLT-016412,SUP-107,WH-02,0
KLT-016413,SUP-041,Carrier,0
KLT-016414,SUP-136,Supplier,0
KLT-016415,SUP-019,WH-02,0
KLT-016416,SUP-157,WH-01,0
KLT-016417,SUP-024,Carrier,0
KLT-016418,SUP-071,WH-01,0
KLT-016419,SUP-121,Supplier,0
KLT-016420,SUP-105,Carrier,0
KLT-016421,SUP-110,Supplier,0
KLT-016422,SUP-079,Carrier,0
KLT-016423,SUP-161,WH-01,0
KLT-016424,SUP-058,WH-01,0
KLT-016425,SUP-163,Supplier,0
KLT-016426,SUP-006,WH-01,0
KLT-016427,SUP-001,WH-01,0
KLT-016428,SUP-028,WH-02,0
KLT-016429,SUP-132,WH-02,0
KLT-016430,SUP-075,Carrier,0
KLT-016431,SUP-124,WH-02,0
KLT-016432,SUP-113,WH-02,0
KLT-016433,SUP-159,Carrier,0
KLT-016434,SUP-133,Carrier,0
KLT-016435,SUP-113,Supplier,0
KLT-016436,SUP-117,WH-01,0
KLT-016437,SUP-085,WH-01,0
KLT-016438,SUP-091,Carrier,0
KLT-016439,SUP-114,WH-02,0
KLT-016440,SUP-117,WH-01,0
KLT-016441,SUP-181,WH-02,0
KLT-016442,SUP-173,WH-01,0
KLT-016443,SUP-017,Carrier,0
KLT-016444,SUP-044,Supplier,0
KLT-016445,SUP-158,WH-01,0
KLT-016446,SUP-132,Supplier,0
KLT-016447,SUP-118,Carrier,0
KLT-016448,SUP-069,WH-02,0
KLT-016449,SUP-133,WH-02,0
KLT-016450,SUP-066,WH-01,0
KLT-016451,SUP-184,WH-02,0
KLT-016452,SUP-110,WH-01,0
KLT-016453,SUP-112,WH-01,0
KLT-016454,SUP-093,Supplier,0
KLT-016455,SUP-084,WH-02,0
KLT-016456,SUP-109,Supplier,0
KLT-016457,SUP-051,Supplier,0
KLT-016458,SUP-130,Supplier,0
KLT-016459,SUP-080,Carrier,0
KLT-016460,SUP-176,Carrier,0
KLT-016461,SUP-034,WH-02,0
KLT-016462,SUP-175,WH-02,0
KLT-016463,SUP-165,Supplier,0
KLT-016464,SUP-157,Supplier,0
KLT-016465,SUP-155,WH-02,0
KLT-016466,SUP-175,WH-02,0
KLT-016467,SUP-043,WH-02,0
KLT-016468,SUP-045,WH-01,0
KLT-016469,SUP-150,Carrier,0
KLT-016470,SUP-038,WH-01,0
KLT-016471,SUP-134,Carrier,0
KLT-016472,SUP-179,Supplier,0
KLT-016473,SUP-093,WH-02,0
KLT-016474,SUP-075,Carrier,0
KLT-016475,SUP-120,WH-01,0
KLT-016476,SUP-121,WH-01,0
KLT-016477,SUP-110,Carrier,0
KLT-016478,SUP-012,WH-01,0
KLT-016479,SUP-187,Supplier,0
KLT-016480,SUP-153,WH-01,0
KLT-016481,SUP-021,Carrier,0
KLT-016482,SUP-085,WH-01,0
KLT-016483,SUP-100,WH-01,0
KLT-016484,SUP-018,WH-01,0
KLT-016485,SUP-162,Supplier,0
KLT-016486,SUP-108,WH-02,0
KLT-016487,SUP-102,Supplier,0
KLT-016488,SUP-036,WH-02,0
KLT-016489,SUP-010,Supplier,0
KLT-016490,SUP-195,Supplier,0
KLT-016491,SUP-024,WH-01,0
KLT-016492,SUP-188,WH-01,0
KLT-016493,SUP-102,Carrier,0
KLT-016494,SUP-134,WH-01,0
KLT-016495,SUP-183,Supplier,0
KLT-016496,SUP-017,Carrier,0
KLT-016497,SUP-073,WH-02,0
KLT-016498,SUP-132,Supplier,0
KLT-016499,SUP-062,Supplier,0
KLT-016500,SUP-059,WH-02,0
KLT-016501,SUP-103,Supplier,0
KLT-016502,SUP-069,WH-01,0
KLT-016503,SUP-187,WH-02,0
KLT-016504,SUP-018,WH-02,0
KLT-016505,SUP-170,WH-02,0
KLT-016506,SUP-150,Carrier,0
KLT-016507,SUP-046,WH-02,0
KLT-016508,SUP-057,WH-02,0
KLT-016509,SUP-134,Supplier,0
KLT-016510,SUP-025,Supplier,0
KLT-016511,SUP-020,Carrier,0
KLT-016512,SUP-153,Carrier,0
KLT-016513,SUP-199,Carrier,0
KLT-016514,SUP-164,WH-01,0
KLT-016515,SUP-055,Supplier,0
KLT-016516,SUP-012,Carrier,0
KLT-016517,SUP-009,WH-01,0
KLT-016518,SUP-163,WH-01,0
KLT-016519,SUP-154,WH-02,0
KLT-016520,SUP-066,Supplier,0
KLT-016521,SUP-099,WH-02,0
KLT-016522,SUP-077,WH-02,0
KLT-016523,SUP-197,Carrier,0
KLT-016524,SUP-099,WH-02,0
KLT-016525,SUP-166,Supplier,0
KLT-016526,SUP-191,WH-02,0
KLT-016527,SUP-058,WH-02,0
KLT-016528,SUP-032,Supplier,0
KLT-016529,SUP-096,WH-01,0
KLT-016530,SUP-143,Supplier,0
KLT-016531,SUP-106,WH-02,0
KLT-016532,SUP-191,Supplier,0
KLT-016533,SUP-090,WH-01,0
KLT-016534,SUP-130,Supplier,0
KLT-016535,SUP-154,Supplier,0
KLT-016536,SUP-022,Carrier,0
KLT-016537,SUP-043,WH-02,0
KLT-016538,SUP-196,Carrier,0
KLT-016539,SUP-185,Supplier,0
KLT-016540,SUP-054,Carrier,0
KLT-016541,SUP-003,WH-01,0
KLT-016542,SUP-032,WH-02,0
KLT-016543,SUP-175,WH-01,0
KLT-016544,SUP-045,WH-01,0
KLT-016545,SUP-130,Carrier,0
KLT-016546,SUP-035,Supplier,0
KLT-016547,SUP-107,WH-01,0
KLT-016548,SUP-153,WH-01,0
KLT-016549,SUP-053,WH-01,0
KLT-016550,SUP-168,Supplier,0
KLT-016551,SUP-138,WH-01,0
KLT-016552,SUP-134,WH-01,0
KLT-016553,SUP-165,Supplier,0
KLT-016554,SUP-018,WH-02,0
KLT-016555,SUP-056,Supplier,0
KLT-016556,SUP-084,Supplier,0
KLT-016557,SUP-094,WH-02,0
KLT-016558,SUP-200,WH-01,0
KLT-016559,SUP-015,Carrier,0
KLT-016560,SUP-183,WH-01,0
KLT-016561,SUP-022,Carrier,0
KLT-016562,SUP-018,WH-02,0
KLT-016563,SUP-147,Supplier,0
KLT-016564,SUP-019,WH-01,0
KLT-016565,SUP-165,WH-02,0
KLT-016566,SUP-199,Carrier,0
KLT-016567,SUP-022,WH-02,0
KLT-016568,SUP-091,Supplier,0
KLT-016569,SUP-162,WH-01,0
KLT-016570,SUP-001,WH-01,0
KLT-016571,SUP-079,Supplier,0
KLT-016572,SUP-033,Supplier,0
KLT-016573,SUP-056,Supplier,0
KLT-016574,SUP-197,WH-01,0
KLT-016575,SUP-126,WH-02,0
KLT-016576,SUP-041,Supplier,0
KLT-016577,SUP-069,WH-02,0
KLT-016578,SUP-159,Carrier,0
KLT-016579,SUP-149,Supplier,0
KLT-016580,SUP-044,WH-01,0
KLT-016581,SUP-158,WH-01,0
KLT-016582,SUP-150,Supplier,0
KLT-016583,SUP-176,Carrier,0
KLT-016584,SUP-054,Carrier,0
KLT-016585,SUP-133,WH-01,0
KLT-016586,SUP-171,Supplier,0
KLT-016587,SUP-089,WH-01,0
KLT-016588,SUP-021,WH-01,0
KLT-016589,SUP-196,WH-02,0
KLT-016590,SUP-084,Carrier,0
KLT-016591,SUP-002,Carrier,0
KLT-016592,SUP-079,Carrier,0
KLT-016593,SUP-172,Carrier,0
KLT-016594,SUP-080,Carrier,0
KLT-016595,SUP-173,WH-02,0
KLT-016596,SUP-103,Carrier,0
KLT-016597,SUP-162,WH-02,0
KLT-016598,SUP-100,Carrier,0
KLT-016599,SUP-170,Supplier,0
KLT-016600,SUP-138,Supplier,0
KLT-016601,SUP-089,Carrier,0
KLT-016602,SUP-086,Carrier,0
KLT-016603,SUP-132,Supplier,0
KLT-016604,SUP-030,Supplier,0
KLT-016605,SUP-142,WH-01,0
KLT-016606,SUP-141,Supplier,0
KLT-016607,SUP-012,WH-02,0
KLT-016608,SUP-062,WH-02,0
KLT-016609,SUP-185,Supplier,0
KLT-016610,SUP-119,WH-01,0
KLT-016611,SUP-068,WH-01,0
KLT-016612,SUP-030,Supplier,0
KLT-016613,SUP-198,WH-01,0
KLT-016614,SUP-184,WH-01,0
KLT-016615,SUP-005,WH-01,0
KLT-016616,SUP-094,WH-02,0
KLT-016617,SUP-041,WH-02,0
KLT-016618,SUP-050,WH-02,0
KLT-016619,SUP-152,WH-01,0
KLT-016620,SUP-064,WH-01,0
KLT-016621,SUP-031,WH-01,0
KLT-016622,SUP-069,WH-02,0
KLT-016623,SUP-037,WH-02,0
KLT-016624,SUP-081,Carrier,0
KLT-016625,SUP-019,Supplier,0
KLT-016626,SUP-156,Carrier,0
KLT-016627,SUP-072,WH-02,0
KLT-016628,SUP-130,WH-01,0
KLT-016629,SUP-006,Supplier,0
KLT-016630,SUP-188,Supplier,0
KLT-016631,SUP-093,WH-02,0
KLT-016632,SUP-123,Carrier,0
KLT-016633,SUP-074,Supplier,0
KLT-016634,SUP-126,WH-02,0
KLT-016635,SUP-022,Carrier,0
KLT-016636,SUP-070,WH-01,0
KLT-016637,SUP-041,WH-01,0
KLT-016638,SUP-077,WH-02,0
KLT-016639,SUP-126,WH-02,0
KLT-016640,SUP-195,Supplier,0
KLT-016641,SUP-147,Supplier,0
KLT-016642,SUP-174,WH-01,0
KLT-016643,SUP-130,WH-02,0
KLT-016644,SUP-008,Supplier,0
KLT-016645,SUP-059,Supplier,0
KLT-016646,SUP-079,WH-02,0
KLT-016647,SUP-148,Supplier,0
KLT-016648,SUP-135,Supplier,0
KLT-016649,SUP-052,WH-02,0
KLT-016650,SUP-173,WH-01,0
KLT-016651,SUP-068,Carrier,0
KLT-016652,SUP-042,WH-01,0
KLT-016653,SUP-127,Carrier,0
KLT-016654,SUP-172,Carrier,0
KLT-016655,SUP-144,Carrier,0
KLT-016656,SUP-044,Supplier,0
KLT-016657,SUP-086,Supplier,0
KLT-016658,SUP-134,WH-02,0
KLT-016659,SUP-171,WH-01,0
KLT-016660,SUP-025,WH-01,0
KLT-016661,SUP-119,WH-01,0
KLT-016662,SUP-053,WH-02,0
KLT-016663,SUP-094,Carrier,0
KLT-016664,SUP-059,WH-01,0
KLT-016665,SUP-040,WH-02,0
KLT-016666,SUP-126,Carrier,0
KLT-016667,SUP-124,WH-01,0
KLT-016668,SUP-185,WH-01,0
KLT-016669,SUP-040,WH-01,0
KLT-016670,SUP-112,WH-01,0
KLT-016671,SUP-152,WH-01,0
KLT-016672,SUP-013,WH-01,0
KLT-016673,SUP-167,WH-01,0
KLT-016674,SUP-136,WH-01,0
KLT-016675,SUP-133,Supplier,0
KLT-016676,SUP-005,Supplier,0
KLT-016677,SUP-160,Carrier,0
KLT-016678,SUP-146,WH-02,0
KLT-016679,SUP-063,Supplier,0
KLT-016680,SUP-171,WH-01,0
KLT-016681,SUP-123,WH-01,0
KLT-016682,SUP-060,Carrier,0
KLT-016683,SUP-093,WH-01,0
KLT-016684,SUP-053,WH-02,0
KLT-016685,SUP-003,Carrier,0
KLT-016686,SUP-118,WH-02,0
KLT-016687,SUP-006,Supplier,0
KLT-016688,SUP-039,WH-01,0
KLT-016689,SUP-119,Carrier,0
KLT-016690,SUP-087,WH-01,0
KLT-016691,SUP-063,Supplier,0
KLT-016692,SUP-101,WH-02,0
KLT-016693,SUP-147,WH-01,0
KLT-016694,SUP-131,Supplier,0
KLT-016695,SUP-162,Carrier,0
KLT-016696,SUP-111,Carrier,0
KLT-016697,SUP-145,Supplier,0
KLT-016698,SUP-175,WH-01,0
KLT-016699,SUP-107,Carrier,0
KLT-016700,SUP-101,Supplier,0
KLT-016701,SUP-077,Carrier,0
KLT-016702,SUP-111,WH-01,0
KLT-016703,SUP-036,WH-01,0
KLT-016704,SUP-071,WH-02,0
KLT-016705,SUP-062,Supplier,0
KLT-016706,SUP-133,WH-01,0
KLT-016707,SUP-149,WH-02,0
KLT-016708,SUP-146,WH-02,0
KLT-016709,SUP-036,Carrier,0
KLT-016710,SUP-021,Carrier,0
KLT-016711,SUP-129,Carrier,0
KLT-016712,SUP-169,Carrier,0
KLT-016713,SUP-067,Carrier,0
KLT-016714,SUP-071,WH-01,0
KLT-016715,SUP-093,WH-01,0
KLT-016716,SUP-197,Supplier,0
KLT-016717,SUP-031,WH-01,0
KLT-016718,SUP-027,WH-01,0
KLT-016719,SUP-049,Supplier,0
KLT-016720,SUP-174,WH-01,0
KLT-016721,SUP-067,WH-02,0
KLT-016722,SUP-116,WH-01,0
KLT-016723,SUP-156,Carrier,0
KLT-016724,SUP-059,WH-01,0
KLT-016725,SUP-041,WH-02,0
KLT-016726,SUP-078,WH-02,0
KLT-016727,SUP-039,WH-02,0
KLT-016728,SUP-142,WH-02,0
KLT-016729,SUP-185,Carrier,0
KLT-016730,SUP-193,WH-01,0
KLT-016731,SUP-059,WH-01,0
KLT-016732,SUP-121,WH-01,0
KLT-016733,SUP-072,Supplier,0
KLT-016734,SUP-104,WH-02,0
KLT-016735,SUP-143,Carrier,0
KLT-016736,SUP-101,WH-01,0
KLT-016737,SUP-053,Carrier,0
KLT-016738,SUP-058,Carrier,0
KLT-016739,SUP-120,WH-02,0
KLT-016740,SUP-039,Supplier,0
KLT-016741,SUP-161,Carrier,0
KLT-016742,SUP-144,WH-01,0
KLT-016743,SUP-104,WH-02,0
KLT-016744,SUP-087,Supplier,0
KLT-016745,SUP-117,WH-02,0
KLT-016746,SUP-146,Carrier,0
KLT-016747,SUP-025,WH-02,0
KLT-016748,SUP-048,WH-02,0
KLT-016749,SUP-191,WH-01,0
KLT-016750,SUP-183,WH-02,0
KLT-016751,SUP-036,WH-02,0
KLT-016752,SUP-013,Carrier,0
KLT-016753,SUP-161,Carrier,0
KLT-016754,SUP-144,WH-02,0
KLT-016755,SUP-077,WH-02,0
KLT-016756,SUP-061,Supplier,0
KLT-016757,SUP-059,Carrier,0
KLT-016758,SUP-161,Carrier,0
KLT-016759,SUP-156,WH-01,0
KLT-016760,SUP-072,Supplier,0
KLT-016761,SUP-053,WH-01,0
KLT-016762,SUP-114,Supplier,0
KLT-016763,SUP-126,WH-01,0
KLT-016764,SUP-041,WH-01,0
KLT-016765,SUP-086,Supplier,0
KLT-016766,SUP-003,WH-01,0
KLT-016767,SUP-194,Carrier,0
KLT-016768,SUP-043,Supplier,0
KLT-016769,SUP-174,WH-02,0
KLT-016770,SUP-042,WH-01,0
KLT-016771,SUP-130,WH-01,0
KLT-016772,SUP-163,Carrier,0
KLT-016773,SUP-118,Supplier,0
KLT-016774,SUP-144,Supplier,0
KLT-016775,SUP-066,Supplier,0
KLT-016776,SUP-058,WH-02,0
KLT-016777,SUP-030,Carrier,0
KLT-016778,SUP-085,WH-02,0
KLT-016779,SUP-069,WH-01,0
KLT-016780,SUP-058,WH-02,0
KLT-016781,SUP-014,Carrier,0
KLT-016782,SUP-104,WH-01,0
KLT-016783,SUP-199,WH-01,0
KLT-016784,SUP-062,Carrier,0
KLT-016785,SUP-091,WH-02,0
KLT-016786,SUP-081,Carrier,0
KLT-016787,SUP-073,WH-02,0
KLT-016788,SUP-130,Supplier,0
KLT-016789,SUP-056,WH-01,0
KLT-016790,SUP-158,Supplier,0
KLT-016791,SUP-088,Supplier,0
KLT-016792,SUP-123,WH-02,0
KLT-016793,SUP-192,WH-02,0
KLT-016794,SUP-188,WH-01,0
KLT-016795,SUP-098,Carrier,0
KLT-016796,SUP-180,WH-01,0
KLT-016797,SUP-103,WH-02,0
KLT-016798,SUP-011,WH-02,0
KLT-016799,SUP-198,Supplier,0
KLT-016800,SUP-093,Supplier,0
KLT-016801,SUP-051,WH-01,0
KLT-016802,SUP-141,Supplier,0
KLT-016803,SUP-054,Supplier,0
KLT-016804,SUP-028,Supplier,0
KLT-016805,SUP-138,WH-01,0
KLT-016806,SUP-014,WH-02,0
KLT-016807,SUP-046,WH-02,0
KLT-016808,SUP-075,WH-01,0
KLT-016809,SUP-117,Supplier,0
KLT-016810,SUP-130,WH-01,0
KLT-016811,SUP-144,WH-02,0
KLT-016812,SUP-043,Supplier,0
KLT-016813,SUP-131,Supplier,0
KLT-016814,SUP-177,Carrier,0
KLT-016815,SUP-156,Carrier,0
KLT-016816,SUP-034,Carrier,0
KLT-016817,SUP-034,WH-02,0
KLT-016818,SUP-103,WH-02,0
KLT-016819,SUP-015,Carrier,0
KLT-016820,SUP-188,WH-02,0
KLT-016821,SUP-173,Supplier,0
KLT-016822,SUP-080,Supplier,0
KLT-016823,SUP-077,WH-02,0
KLT-016824,SUP-125,Supplier,0
KLT-016825,SUP-081,WH-02,0
KLT-016826,SUP-143,Supplier,0
KLT-016827,SUP-043,Supplier,0
KLT-016828,SUP-199,Carrier,0
KLT-016829,SUP-038,Supplier,0
KLT-016830,SUP-012,WH-02,0
KLT-016831,SUP-068,Carrier,0
KLT-016832,SUP-137,WH-01,0
KLT-016833,SUP-173,WH-02,0
KLT-016834,SUP-061,Supplier,0
KLT-016835,SUP-189,WH-02,0
KLT-016836,SUP-152,WH-02,0
KLT-016837,SUP-011,Supplier,0
KLT-016838,SUP-148,Carrier,0
KLT-016839,SUP-014,WH-02,0
KLT-016840,SUP-088,WH-01,0
KLT-016841,SUP-167,WH-02,0
KLT-016842,SUP-198,WH-02,0
KLT-016843,SUP-051,WH-01,0
KLT-016844,SUP-082,Supplier,0
KLT-016845,SUP-037,WH-02,0
KLT-016846,SUP-196,WH-01,0
KLT-016847,SUP-135,Carrier,0
KLT-016848,SUP-023,Supplier,0
KLT-016849,SUP-100,WH-02,0
KLT-016850,SUP-004,WH-01,0
KLT-016851,SUP-081,Carrier,0
KLT-016852,SUP-165,Supplier,0
KLT-016853,SUP-137,WH-02,0
KLT-016854,SUP-080,Supplier,0
KLT-016855,SUP-181,WH-02,0
KLT-016856,SUP-124,WH-02,0
KLT-016857,SUP-198,WH-02,0
KLT-016858,SUP-021,WH-02,0
KLT-016859,SUP-142,Supplier,0
KLT-016860,SUP-118,WH-01,0
KLT-016861,SUP-135,WH-01,0
KLT-016862,SUP-162,Supplier,0
KLT-016863,SUP-193,Supplier,0
KLT-016864,SUP-196,WH-01,0
KLT-016865,SUP-028,Carrier,0
KLT-016866,SUP-105,WH-01,0
KLT-016867,SUP-188,WH-01,0
KLT-016868,SUP-045,Carrier,0
KLT-016869,SUP-032,Carrier,0
KLT-016870,SUP-039,WH-02,0
KLT-016871,SUP-163,WH-01,0
KLT-016872,SUP-195,Supplier,0
KLT-016873,SUP-018,Carrier,0
KLT-016874,SUP-137,WH-01,0
KLT-016875,SUP-145,Supplier,0
KLT-016876,SUP-097,Supplier,0
KLT-016877,SUP-009,Carrier,0
KLT-016878,SUP-179,WH-02,0
KLT-016879,SUP-011,Supplier,0
KLT-016880,SUP-042,Supplier,0
KLT-016881,SUP-084,WH-01,0
KLT-016882,SUP-197,WH-02,0
KLT-016883,SUP-069,WH-02,0
KLT-016884,SUP-006,WH-01,0
KLT-016885,SUP-135,WH-02,0
KLT-016886,SUP-038,Carrier,0
KLT-016887,SUP-027,Supplier,0
KLT-016888,SUP-179,Supplier,0
KLT-016889,SUP-036,WH-01,0
KLT-016890,SUP-190,WH-02,0
KLT-016891,SUP-110,WH-01,0
KLT-016892,SUP-084,WH-02,0
KLT-016893,SUP-162,Carrier,0
KLT-016894,SUP-053,Supplier,0
KLT-016895,SUP-049,Carrier,0
KLT-016896,SUP-005,Carrier,0
KLT-016897,SUP-177,Carrier,0
KLT-016898,SUP-005,WH-02,0
KLT-016899,SUP-117,Carrier,0
KLT-016900,SUP-179,Supplier,0
KLT-016901,SUP-115,WH-02,0
KLT-016902,SUP-171,Carrier,0
KLT-016903,SUP-087,Carrier,0
KLT-016904,SUP-072,Supplier,0
KLT-016905,SUP-076,WH-01,0
KLT-016906,SUP-041,Carrier,0
KLT-016907,SUP-152,Supplier,0
KLT-016908,SUP-117,WH-01,0
KLT-016909,SUP-166,Supplier,0
KLT-016910,SUP-029,Supplier,0
KLT-016911,SUP-135,WH-02,0
KLT-016912,SUP-062,Supplier,0
KLT-016913,SUP-168,WH-02,0
KLT-016914,SUP-082,WH-01,0
KLT-016915,SUP-089,Carrier,0
KLT-016916,SUP-178,WH-02,0
KLT-016917,SUP-019,WH-02,0
KLT-016918,SUP-161,Supplier,0
KLT-016919,SUP-020,Supplier,0
KLT-016920,SUP-108,WH-01,0
KLT-016921,SUP-197,WH-02,0
KLT-016922,SUP-084,Carrier,0
KLT-016923,SUP-081,Carrier,0
KLT-016924,SUP-120,WH-01,0
KLT-016925,SUP-181,WH-02,0
KLT-016926,SUP-158,Carrier,0
KLT-016927,SUP-181,Supplier,0
KLT-016928,SUP-054,WH-01,0
KLT-016929,SUP-186,Carrier,0
KLT-016930,SUP-196,Carrier,0
KLT-016931,SUP-134,Supplier,0
KLT-016932,SUP-185,Carrier,0
KLT-016933,SUP-033,WH-01,0
KLT-016934,SUP-189,WH-01,0
KLT-016935,SUP-115,WH-02,0
KLT-016936,SUP-122,WH-02,0
KLT-016937,SUP-045,Supplier,0
KLT-016938,SUP-181,WH-02,0
KLT-016939,SUP-065,WH-01,0
KLT-016940,SUP-045,Carrier,0
KLT-016941,SUP-182,Supplier,0
KLT-016942,SUP-055,Supplier,0
KLT-016943,SUP-006,WH-01,0
KLT-016944,SUP-185,WH-02,0
KLT-016945,SUP-013,WH-02,0
KLT-016946,SUP-010,Supplier,0
KLT-016947,SUP-102,WH-02,0
KLT-016948,SUP-014,WH-02,0
KLT-016949,SUP-091,WH-02,0
KLT-016950,SUP-110,WH-02,0
KLT-016951,SUP-180,Carrier,0
KLT-016952,SUP-040,Supplier,0
KLT-016953,SUP-089,WH-01,0
KLT-016954,SUP-104,WH-01,0
KLT-016955,SUP-132,WH-01,0
KLT-016956,SUP-019,WH-02,0
KLT-016957,SUP-008,Carrier,0
KLT-016958,SUP-096,Carrier,0
KLT-016959,SUP-170,WH-01,0
KLT-016960,SUP-043,WH-01,0
KLT-016961,SUP-196,WH-02,0
KLT-016962,SUP-055,Carrier,0
KLT-016963,SUP-105,Supplier,0
KLT-016964,SUP-170,WH-01,0
KLT-016965,SUP-114,Supplier,0
KLT-016966,SUP-194,Carrier,0
KLT-016967,SUP-196,Supplier,0
KLT-016968,SUP-017,WH-02,0
KLT-016969,SUP-129,WH-02,0
KLT-016970,SUP-144,WH-01,0
KLT-016971,SUP-162,Supplier,0
KLT-016972,SUP-168,WH-01,0
KLT-016973,SUP-092,Supplier,0
KLT-016974,SUP-170,Supplier,0
KLT-016975,SUP-178,Carrier,0
KLT-016976,SUP-093,WH-02,0
KLT-016977,SUP-039,Carrier,0
KLT-016978,SUP-071,WH-01,0
KLT-016979,SUP-114,Supplier,0
KLT-016980,SUP-076,Supplier,0
KLT-016981,SUP-156,WH-01,0
KLT-016982,SUP-061,Carrier,0
KLT-016983,SUP-139,Supplier,0
KLT-016984,SUP-003,Carrier,0
KLT-016985,SUP-167,WH-02,0
KLT-016986,SUP-150,WH-01,0
KLT-016987,SUP-166,Carrier,0
KLT-016988,SUP-043,Supplier,0
KLT-016989,SUP-081,Carrier,0
KLT-016990,SUP-067,WH-02,0
KLT-016991,SUP-106,WH-02,0
KLT-016992,SUP-132,Supplier,0
KLT-016993,SUP-027,Carrier,0
KLT-016994,SUP-074,Carrier,0
KLT-016995,SUP-080,Carrier,0
KLT-016996,SUP-106,WH-01,0
KLT-016997,SUP-046,Carrier,0
KLT-016998,SUP-043,Supplier,0
KLT-016999,SUP-104,Carrier,0
KLT-017000,SUP-089,WH-02,0
KLT-017001,SUP-085,WH-02,0
KLT-017002,SUP-005,WH-02,0
KLT-017003,SUP-003,WH-02,0
KLT-017004,SUP-083,Supplier,0
KLT-017005,SUP-021,Carrier,0
KLT-017006,SUP-157,Supplier,0
KLT-017007,SUP-028,Supplier,0
KLT-017008,SUP-022,Supplier,0
KLT-017009,SUP-154,WH-02,0
KLT-017010,SUP-003,WH-02,0
KLT-017011,SUP-089,Supplier,0
KLT-017012,SUP-075,WH-02,0
KLT-017013,SUP-143,Carrier,0
KLT-017014,SUP-178,Carrier,0
KLT-017015,SUP-128,WH-02,0
KLT-017016,SUP-176,WH-02,0
KLT-017017,SUP-098,WH-02,0
KLT-017018,SUP-006,WH-01,0
KLT-017019,SUP-170,WH-02,0
KLT-017020,SUP-198,WH-01,0
KLT-017021,SUP-157,WH-01,0
KLT-017022,SUP-069,Carrier,0
KLT-017023,SUP-068,Supplier,0
KLT-017024,SUP-036,WH-02,0
KLT-017025,SUP-018,WH-01,0
KLT-017026,SUP-168,Carrier,0
KLT-017027,SUP-025,Carrier,0
KLT-017028,SUP-163,WH-02,0
KLT-017029,SUP-040,WH-02,0
KLT-017030,SUP-042,Supplier,0
KLT-017031,SUP-020,Supplier,0
KLT-017032,SUP-019,WH-02,0
KLT-017033,SUP-121,Supplier,0
KLT-017034,SUP-011,Carrier,0
KLT-017035,SUP-135,WH-02,0
KLT-017036,SUP-134,Supplier,0
KLT-017037,SUP-029,WH-01,0
KLT-017038,SUP-018,WH-02,0
KLT-017039,SUP-114,Supplier,0
KLT-017040,SUP-106,WH-01,0
KLT-017041,SUP-132,Carrier,0
KLT-017042,SUP-042,Carrier,0
KLT-017043,SUP-128,Carrier,0
KLT-017044,SUP-070,WH-02,0
KLT-017045,SUP-086,Carrier,0
KLT-017046,SUP-169,Supplier,0
KLT-017047,SUP-004,WH-01,0
